Fold,scenario_id,group,w_idx,p_idx,k_idx
1,1390,out_of_sample,11,3,0
1,1395,out_of_sample,11,4,0
1,1398,out_of_sample,11,4,3
1,1400,out_of_sample,11,5,0
1,1401,out_of_sample,11,5,1
1,1402,out_of_sample,11,5,2
1,1403,out_of_sample,11,5,3
1,1404,out_of_sample,11,5,4
1,1405,out_of_sample,11,6,0
1,1407,out_of_sample,11,6,2
1,1410,out_of_sample,11,7,0
1,1411,out_of_sample,11,7,1
1,1412,out_of_sample,11,7,2
1,1416,out_of_sample,11,8,1
1,1417,out_of_sample,11,8,2
1,1418,out_of_sample,11,8,3
1,1420,out_of_sample,11,9,0
1,1421,out_of_sample,11,9,1
1,1426,out_of_sample,11,10,1
1,1428,out_of_sample,11,10,3
1,1430,out_of_sample,11,11,0
1,1431,out_of_sample,11,11,1
1,1432,out_of_sample,11,11,2
1,1434,out_of_sample,11,11,4
1,1436,out_of_sample,11,12,1
1,1437,out_of_sample,11,12,2
1,1439,out_of_sample,11,12,4
1,1441,out_of_sample,11,13,1
1,1443,out_of_sample,11,13,3
1,1444,out_of_sample,11,13,4
1,1446,out_of_sample,11,14,1
1,1450,out_of_sample,11,15,0
1,1451,out_of_sample,11,15,1
1,1453,out_of_sample,11,15,3
1,1454,out_of_sample,11,15,4
1,1457,out_of_sample,11,16,2
1,1461,out_of_sample,11,17,1
1,1462,out_of_sample,11,17,2
1,1463,out_of_sample,11,17,3
1,1464,out_of_sample,11,17,4
1,1466,out_of_sample,11,18,1
1,1468,out_of_sample,11,18,3
1,1469,out_of_sample,11,18,4
1,1472,out_of_sample,11,19,2
1,1473,out_of_sample,11,19,3
1,1477,out_of_sample,11,20,2
1,1480,out_of_sample,11,21,0
1,1481,out_of_sample,11,21,1
1,1483,out_of_sample,11,21,3
1,1486,out_of_sample,11,22,1
1,1488,out_of_sample,11,22,3
1,1492,out_of_sample,11,23,2
1,1494,out_of_sample,11,23,4
1,1496,out_of_sample,11,24,1
1,1499,out_of_sample,11,24,4
1,1504,out_of_sample,12,0,4
1,1505,out_of_sample,12,1,0
1,1506,out_of_sample,12,1,1
1,1510,out_of_sample,12,2,0
1,1515,out_of_sample,12,3,0
1,1517,out_of_sample,12,3,2
1,1518,out_of_sample,12,3,3
1,1519,out_of_sample,12,3,4
1,1520,out_of_sample,12,4,0
1,1521,out_of_sample,12,4,1
1,1522,out_of_sample,12,4,2
1,1526,out_of_sample,12,5,1
1,1527,out_of_sample,12,5,2
1,1530,out_of_sample,12,6,0
1,1532,out_of_sample,12,6,2
1,1534,out_of_sample,12,6,4
1,1537,out_of_sample,12,7,2
1,1540,out_of_sample,12,8,0
1,1541,out_of_sample,12,8,1
1,1542,out_of_sample,12,8,2
1,1548,out_of_sample,12,9,3
1,1549,out_of_sample,12,9,4
1,1560,out_of_sample,12,12,0
1,1562,out_of_sample,12,12,2
1,1565,out_of_sample,12,13,0
1,1569,out_of_sample,12,13,4
1,1570,out_of_sample,12,14,0
1,1571,out_of_sample,12,14,1
1,1574,out_of_sample,12,14,4
1,1575,out_of_sample,12,15,0
1,1578,out_of_sample,12,15,3
1,1581,out_of_sample,12,16,1
1,1586,out_of_sample,12,17,1
1,1588,out_of_sample,12,17,3
1,1589,out_of_sample,12,17,4
1,1594,out_of_sample,12,18,4
1,1595,out_of_sample,12,19,0
1,1596,out_of_sample,12,19,1
1,1597,out_of_sample,12,19,2
1,1599,out_of_sample,12,19,4
1,1600,out_of_sample,12,20,0
1,1601,out_of_sample,12,20,1
1,1602,out_of_sample,12,20,2
1,1603,out_of_sample,12,20,3
1,1606,out_of_sample,12,21,1
1,1617,out_of_sample,12,23,2
1,1624,out_of_sample,12,24,4
1,1625,out_of_sample,13,0,0
1,1628,out_of_sample,13,0,3
1,1632,out_of_sample,13,1,2
1,1638,out_of_sample,13,2,3
1,1639,out_of_sample,13,2,4
1,1641,out_of_sample,13,3,1
1,1644,out_of_sample,13,3,4
1,1645,out_of_sample,13,4,0
1,1649,out_of_sample,13,4,4
1,1650,out_of_sample,13,5,0
1,1651,out_of_sample,13,5,1
1,1652,out_of_sample,13,5,2
1,1654,out_of_sample,13,5,4
1,1656,out_of_sample,13,6,1
1,1657,out_of_sample,13,6,2
1,1659,out_of_sample,13,6,4
1,1661,out_of_sample,13,7,1
1,1663,out_of_sample,13,7,3
1,1664,out_of_sample,13,7,4
1,1665,out_of_sample,13,8,0
1,1666,out_of_sample,13,8,1
1,1667,out_of_sample,13,8,2
1,1668,out_of_sample,13,8,3
1,1669,out_of_sample,13,8,4
1,1671,out_of_sample,13,9,1
1,1672,out_of_sample,13,9,2
1,1673,out_of_sample,13,9,3
1,1674,out_of_sample,13,9,4
1,1676,out_of_sample,13,10,1
1,1678,out_of_sample,13,10,3
1,1679,out_of_sample,13,10,4
1,1680,out_of_sample,13,11,0
1,1682,out_of_sample,13,11,2
1,1683,out_of_sample,13,11,3
1,1687,out_of_sample,13,12,2
1,1689,out_of_sample,13,12,4
1,1690,out_of_sample,13,13,0
1,1691,out_of_sample,13,13,1
1,1692,out_of_sample,13,13,2
1,1693,out_of_sample,13,13,3
1,1694,out_of_sample,13,13,4
1,1695,out_of_sample,13,14,0
1,1697,out_of_sample,13,14,2
1,1698,out_of_sample,13,14,3
1,1700,out_of_sample,13,15,0
1,1701,out_of_sample,13,15,1
1,1703,out_of_sample,13,15,3
1,1704,out_of_sample,13,15,4
1,1705,out_of_sample,13,16,0
1,1707,out_of_sample,13,16,2
1,1709,out_of_sample,13,16,4
1,1710,out_of_sample,13,17,0
1,1713,out_of_sample,13,17,3
1,1715,out_of_sample,13,18,0
1,1716,out_of_sample,13,18,1
1,1720,out_of_sample,13,19,0
1,1721,out_of_sample,13,19,1
1,1724,out_of_sample,13,19,4
1,1725,out_of_sample,13,20,0
1,1728,out_of_sample,13,20,3
1,1731,out_of_sample,13,21,1
1,1732,out_of_sample,13,21,2
1,1733,out_of_sample,13,21,3
1,1735,out_of_sample,13,22,0
1,1736,out_of_sample,13,22,1
1,1746,out_of_sample,13,24,1
1,1748,out_of_sample,13,24,3
1,1749,out_of_sample,13,24,4
1,1750,out_of_sample,14,0,0
1,1752,out_of_sample,14,0,2
1,1753,out_of_sample,14,0,3
1,1756,out_of_sample,14,1,1
1,1758,out_of_sample,14,1,3
1,1759,out_of_sample,14,1,4
1,1760,out_of_sample,14,2,0
1,1762,out_of_sample,14,2,2
1,1764,out_of_sample,14,2,4
1,1768,out_of_sample,14,3,3
1,1769,out_of_sample,14,3,4
1,1770,out_of_sample,14,4,0
1,1771,out_of_sample,14,4,1
1,1774,out_of_sample,14,4,4
1,1776,out_of_sample,14,5,1
1,1777,out_of_sample,14,5,2
1,1778,out_of_sample,14,5,3
1,1780,out_of_sample,14,6,0
1,1784,out_of_sample,14,6,4
1,1786,out_of_sample,14,7,1
1,1787,out_of_sample,14,7,2
1,1790,out_of_sample,14,8,0
1,1791,out_of_sample,14,8,1
1,1793,out_of_sample,14,8,3
1,1799,out_of_sample,14,9,4
1,1804,out_of_sample,14,10,4
1,1805,out_of_sample,14,11,0
1,1806,out_of_sample,14,11,1
1,1807,out_of_sample,14,11,2
1,1808,out_of_sample,14,11,3
1,1810,out_of_sample,14,12,0
1,1811,out_of_sample,14,12,1
1,1812,out_of_sample,14,12,2
1,1813,out_of_sample,14,12,3
1,1820,out_of_sample,14,14,0
1,1821,out_of_sample,14,14,1
1,1822,out_of_sample,14,14,2
1,1826,out_of_sample,14,15,1
1,1828,out_of_sample,14,15,3
1,1830,out_of_sample,14,16,0
1,1832,out_of_sample,14,16,2
1,1833,out_of_sample,14,16,3
1,1836,out_of_sample,14,17,1
1,1838,out_of_sample,14,17,3
1,1842,out_of_sample,14,18,2
1,1844,out_of_sample,14,18,4
1,1845,out_of_sample,14,19,0
1,1851,out_of_sample,14,20,1
1,1852,out_of_sample,14,20,2
1,1855,out_of_sample,14,21,0
1,1858,out_of_sample,14,21,3
1,1859,out_of_sample,14,21,4
1,1861,out_of_sample,14,22,1
1,1862,out_of_sample,14,22,2
1,1865,out_of_sample,14,23,0
1,1867,out_of_sample,14,23,2
1,1869,out_of_sample,14,23,4
1,1870,out_of_sample,14,24,0
1,1874,out_of_sample,14,24,4
1,1875,out_of_sample,15,0,0
1,1876,out_of_sample,15,0,1
1,1879,out_of_sample,15,0,4
1,1880,out_of_sample,15,1,0
1,1882,out_of_sample,15,1,2
1,1884,out_of_sample,15,1,4
1,1885,out_of_sample,15,2,0
1,1890,out_of_sample,15,3,0
1,1892,out_of_sample,15,3,2
1,1894,out_of_sample,15,3,4
1,1897,out_of_sample,15,4,2
1,1899,out_of_sample,15,4,4
1,1900,out_of_sample,15,5,0
1,1901,out_of_sample,15,5,1
1,1902,out_of_sample,15,5,2
1,1905,out_of_sample,15,6,0
1,1906,out_of_sample,15,6,1
1,1908,out_of_sample,15,6,3
1,1910,out_of_sample,15,7,0
1,1911,out_of_sample,15,7,1
1,1912,out_of_sample,15,7,2
1,1914,out_of_sample,15,7,4
1,1920,out_of_sample,15,9,0
1,1922,out_of_sample,15,9,2
1,1925,out_of_sample,15,10,0
1,1926,out_of_sample,15,10,1
1,1929,out_of_sample,15,10,4
1,1934,out_of_sample,15,11,4
1,1937,out_of_sample,15,12,2
1,1939,out_of_sample,15,12,4
1,1941,out_of_sample,15,13,1
1,1942,out_of_sample,15,13,2
1,1945,out_of_sample,15,14,0
1,1946,out_of_sample,15,14,1
1,1948,out_of_sample,15,14,3
1,1949,out_of_sample,15,14,4
1,1951,out_of_sample,15,15,1
1,1952,out_of_sample,15,15,2
1,1956,out_of_sample,15,16,1
1,1958,out_of_sample,15,16,3
1,1959,out_of_sample,15,16,4
1,1964,out_of_sample,15,17,4
1,1965,out_of_sample,15,18,0
1,1966,out_of_sample,15,18,1
1,1968,out_of_sample,15,18,3
1,1969,out_of_sample,15,18,4
1,1977,out_of_sample,15,20,2
1,1978,out_of_sample,15,20,3
1,1980,out_of_sample,15,21,0
1,1981,out_of_sample,15,21,1
1,1982,out_of_sample,15,21,2
1,1985,out_of_sample,15,22,0
1,1986,out_of_sample,15,22,1
1,1988,out_of_sample,15,22,3
1,1989,out_of_sample,15,22,4
1,1992,out_of_sample,15,23,2
1,1994,out_of_sample,15,23,4
1,1997,out_of_sample,15,24,2
1,2000,out_of_sample,16,0,0
1,2005,out_of_sample,16,1,0
1,2007,out_of_sample,16,1,2
1,2010,out_of_sample,16,2,0
1,2013,out_of_sample,16,2,3
1,2020,out_of_sample,16,4,0
1,2022,out_of_sample,16,4,2
1,2023,out_of_sample,16,4,3
1,2024,out_of_sample,16,4,4
1,2028,out_of_sample,16,5,3
1,2029,out_of_sample,16,5,4
1,2032,out_of_sample,16,6,2
1,2034,out_of_sample,16,6,4
1,2038,out_of_sample,16,7,3
1,2041,out_of_sample,16,8,1
1,2047,out_of_sample,16,9,2
1,2054,out_of_sample,16,10,4
1,2055,out_of_sample,16,11,0
1,2057,out_of_sample,16,11,2
1,2058,out_of_sample,16,11,3
1,2061,out_of_sample,16,12,1
1,2063,out_of_sample,16,12,3
1,2065,out_of_sample,16,13,0
1,2068,out_of_sample,16,13,3
1,2069,out_of_sample,16,13,4
1,2072,out_of_sample,16,14,2
1,2073,out_of_sample,16,14,3
1,2075,out_of_sample,16,15,0
1,2076,out_of_sample,16,15,1
1,2077,out_of_sample,16,15,2
1,2081,out_of_sample,16,16,1
1,2082,out_of_sample,16,16,2
1,2087,out_of_sample,16,17,2
1,2088,out_of_sample,16,17,3
1,2090,out_of_sample,16,18,0
1,2092,out_of_sample,16,18,2
1,2093,out_of_sample,16,18,3
1,2095,out_of_sample,16,19,0
1,2099,out_of_sample,16,19,4
1,2101,out_of_sample,16,20,1
1,2104,out_of_sample,16,20,4
1,2110,out_of_sample,16,22,0
1,2111,out_of_sample,16,22,1
1,2113,out_of_sample,16,22,3
1,2118,out_of_sample,16,23,3
1,2119,out_of_sample,16,23,4
1,2125,out_of_sample,17,0,0
1,2127,out_of_sample,17,0,2
1,2133,out_of_sample,17,1,3
1,2135,out_of_sample,17,2,0
1,2139,out_of_sample,17,2,4
1,2140,out_of_sample,17,3,0
1,2141,out_of_sample,17,3,1
1,2143,out_of_sample,17,3,3
1,2144,out_of_sample,17,3,4
1,2145,out_of_sample,17,4,0
1,2146,out_of_sample,17,4,1
1,2147,out_of_sample,17,4,2
1,2149,out_of_sample,17,4,4
1,2150,out_of_sample,17,5,0
1,2151,out_of_sample,17,5,1
1,2152,out_of_sample,17,5,2
1,2153,out_of_sample,17,5,3
1,2156,out_of_sample,17,6,1
1,2157,out_of_sample,17,6,2
1,2163,out_of_sample,17,7,3
1,2166,out_of_sample,17,8,1
1,2168,out_of_sample,17,8,3
1,2171,out_of_sample,17,9,1
1,2178,out_of_sample,17,10,3
1,2180,out_of_sample,17,11,0
1,2182,out_of_sample,17,11,2
1,2183,out_of_sample,17,11,3
1,2186,out_of_sample,17,12,1
1,2187,out_of_sample,17,12,2
1,2188,out_of_sample,17,12,3
1,2190,out_of_sample,17,13,0
1,2197,out_of_sample,17,14,2
1,2198,out_of_sample,17,14,3
1,2201,out_of_sample,17,15,1
1,2204,out_of_sample,17,15,4
1,2205,out_of_sample,17,16,0
1,2206,out_of_sample,17,16,1
1,2212,out_of_sample,17,17,2
1,2214,out_of_sample,17,17,4
1,2216,out_of_sample,17,18,1
1,2220,out_of_sample,17,19,0
1,2227,out_of_sample,17,20,2
1,2232,out_of_sample,17,21,2
1,2241,out_of_sample,17,23,1
1,2243,out_of_sample,17,23,3
1,2245,out_of_sample,17,24,0
1,2248,out_of_sample,17,24,3
1,2249,out_of_sample,17,24,4
1,2252,out_of_sample,18,0,2
1,2253,out_of_sample,18,0,3
1,2255,out_of_sample,18,1,0
1,2260,out_of_sample,18,2,0
1,2263,out_of_sample,18,2,3
1,2264,out_of_sample,18,2,4
1,2265,out_of_sample,18,3,0
1,2266,out_of_sample,18,3,1
1,2271,out_of_sample,18,4,1
1,2274,out_of_sample,18,4,4
1,2279,out_of_sample,18,5,4
1,2281,out_of_sample,18,6,1
1,2284,out_of_sample,18,6,4
1,2285,out_of_sample,18,7,0
1,2286,out_of_sample,18,7,1
1,2287,out_of_sample,18,7,2
1,2290,out_of_sample,18,8,0
1,2291,out_of_sample,18,8,1
1,2292,out_of_sample,18,8,2
1,2293,out_of_sample,18,8,3
1,2294,out_of_sample,18,8,4
1,2295,out_of_sample,18,9,0
1,2297,out_of_sample,18,9,2
1,2298,out_of_sample,18,9,3
1,2299,out_of_sample,18,9,4
1,2302,out_of_sample,18,10,2
1,2303,out_of_sample,18,10,3
1,2308,out_of_sample,18,11,3
1,2310,out_of_sample,18,12,0
1,2312,out_of_sample,18,12,2
1,2314,out_of_sample,18,12,4
1,2318,out_of_sample,18,13,3
1,2319,out_of_sample,18,13,4
1,2323,out_of_sample,18,14,3
1,2324,out_of_sample,18,14,4
1,2326,out_of_sample,18,15,1
1,2327,out_of_sample,18,15,2
1,2328,out_of_sample,18,15,3
1,2329,out_of_sample,18,15,4
1,2331,out_of_sample,18,16,1
1,2332,out_of_sample,18,16,2
1,2336,out_of_sample,18,17,1
1,2337,out_of_sample,18,17,2
1,2339,out_of_sample,18,17,4
1,2340,out_of_sample,18,18,0
1,2342,out_of_sample,18,18,2
1,2344,out_of_sample,18,18,4
1,2350,out_of_sample,18,20,0
1,2353,out_of_sample,18,20,3
1,2357,out_of_sample,18,21,2
1,2358,out_of_sample,18,21,3
1,2359,out_of_sample,18,21,4
1,2360,out_of_sample,18,22,0
1,2363,out_of_sample,18,22,3
1,2367,out_of_sample,18,23,2
1,2369,out_of_sample,18,23,4
1,2371,out_of_sample,18,24,1
1,2374,out_of_sample,18,24,4
1,2375,out_of_sample,19,0,0
1,2378,out_of_sample,19,0,3
1,2382,out_of_sample,19,1,2
1,2383,out_of_sample,19,1,3
1,2384,out_of_sample,19,1,4
1,2386,out_of_sample,19,2,1
1,2388,out_of_sample,19,2,3
1,2389,out_of_sample,19,2,4
1,2390,out_of_sample,19,3,0
1,2391,out_of_sample,19,3,1
1,2393,out_of_sample,19,3,3
1,2396,out_of_sample,19,4,1
1,2397,out_of_sample,19,4,2
1,2398,out_of_sample,19,4,3
1,2399,out_of_sample,19,4,4
1,2400,out_of_sample,19,5,0
1,2401,out_of_sample,19,5,1
1,2403,out_of_sample,19,5,3
1,2406,out_of_sample,19,6,1
1,2408,out_of_sample,19,6,3
1,2409,out_of_sample,19,6,4
1,2410,out_of_sample,19,7,0
1,2413,out_of_sample,19,7,3
1,2414,out_of_sample,19,7,4
1,2416,out_of_sample,19,8,1
1,2417,out_of_sample,19,8,2
1,2422,out_of_sample,19,9,2
1,2423,out_of_sample,19,9,3
1,2425,out_of_sample,19,10,0
1,2429,out_of_sample,19,10,4
1,2430,out_of_sample,19,11,0
1,2431,out_of_sample,19,11,1
1,2432,out_of_sample,19,11,2
1,2436,out_of_sample,19,12,1
1,2437,out_of_sample,19,12,2
1,2440,out_of_sample,19,13,0
1,2443,out_of_sample,19,13,3
1,2447,out_of_sample,19,14,2
1,2452,out_of_sample,19,15,2
1,2453,out_of_sample,19,15,3
1,2455,out_of_sample,19,16,0
1,2456,out_of_sample,19,16,1
1,2461,out_of_sample,19,17,1
1,2466,out_of_sample,19,18,1
1,2469,out_of_sample,19,18,4
1,2471,out_of_sample,19,19,1
1,2472,out_of_sample,19,19,2
1,2474,out_of_sample,19,19,4
1,2477,out_of_sample,19,20,2
1,2478,out_of_sample,19,20,3
1,2479,out_of_sample,19,20,4
1,2480,out_of_sample,19,21,0
1,2482,out_of_sample,19,21,2
1,2483,out_of_sample,19,21,3
1,2484,out_of_sample,19,21,4
1,2485,out_of_sample,19,22,0
1,2488,out_of_sample,19,22,3
1,2489,out_of_sample,19,22,4
1,2491,out_of_sample,19,23,1
1,2498,out_of_sample,19,24,3
1,2500,out_of_sample,20,0,0
1,2501,out_of_sample,20,0,1
1,2504,out_of_sample,20,0,4
1,2506,out_of_sample,20,1,1
1,2507,out_of_sample,20,1,2
1,2509,out_of_sample,20,1,4
1,2510,out_of_sample,20,2,0
1,2511,out_of_sample,20,2,1
1,2515,out_of_sample,20,3,0
1,2516,out_of_sample,20,3,1
1,2517,out_of_sample,20,3,2
1,2519,out_of_sample,20,3,4
1,2521,out_of_sample,20,4,1
1,2525,out_of_sample,20,5,0
1,2526,out_of_sample,20,5,1
1,2527,out_of_sample,20,5,2
1,2533,out_of_sample,20,6,3
1,2534,out_of_sample,20,6,4
1,2535,out_of_sample,20,7,0
1,2536,out_of_sample,20,7,1
1,2537,out_of_sample,20,7,2
1,2538,out_of_sample,20,7,3
1,2539,out_of_sample,20,7,4
1,2544,out_of_sample,20,8,4
1,2547,out_of_sample,20,9,2
1,2551,out_of_sample,20,10,1
1,2552,out_of_sample,20,10,2
1,2557,out_of_sample,20,11,2
1,2559,out_of_sample,20,11,4
1,2561,out_of_sample,20,12,1
1,2562,out_of_sample,20,12,2
1,2563,out_of_sample,20,12,3
1,2566,out_of_sample,20,13,1
1,2569,out_of_sample,20,13,4
1,2573,out_of_sample,20,14,3
1,2574,out_of_sample,20,14,4
1,2577,out_of_sample,20,15,2
1,2578,out_of_sample,20,15,3
1,2579,out_of_sample,20,15,4
1,2580,out_of_sample,20,16,0
1,2581,out_of_sample,20,16,1
1,2582,out_of_sample,20,16,2
1,2583,out_of_sample,20,16,3
1,2584,out_of_sample,20,16,4
1,2585,out_of_sample,20,17,0
1,2587,out_of_sample,20,17,2
1,2595,out_of_sample,20,19,0
1,2596,out_of_sample,20,19,1
1,2597,out_of_sample,20,19,2
1,2599,out_of_sample,20,19,4
1,2601,out_of_sample,20,20,1
1,2603,out_of_sample,20,20,3
1,2605,out_of_sample,20,21,0
1,2606,out_of_sample,20,21,1
1,2607,out_of_sample,20,21,2
1,2609,out_of_sample,20,21,4
1,2610,out_of_sample,20,22,0
1,2611,out_of_sample,20,22,1
1,2613,out_of_sample,20,22,3
1,2614,out_of_sample,20,22,4
1,2615,out_of_sample,20,23,0
1,2616,out_of_sample,20,23,1
1,2618,out_of_sample,20,23,3
1,2619,out_of_sample,20,23,4
1,2620,out_of_sample,20,24,0
1,2621,out_of_sample,20,24,1
1,2622,out_of_sample,20,24,2
1,2625,out_of_sample,21,0,0
1,2627,out_of_sample,21,0,2
1,2631,out_of_sample,21,1,1
1,2635,out_of_sample,21,2,0
1,2638,out_of_sample,21,2,3
1,2639,out_of_sample,21,2,4
1,2640,out_of_sample,21,3,0
1,2642,out_of_sample,21,3,2
1,2646,out_of_sample,21,4,1
1,2647,out_of_sample,21,4,2
1,2651,out_of_sample,21,5,1
1,2655,out_of_sample,21,6,0
1,2656,out_of_sample,21,6,1
1,2663,out_of_sample,21,7,3
1,2665,out_of_sample,21,8,0
1,2667,out_of_sample,21,8,2
1,2668,out_of_sample,21,8,3
1,2671,out_of_sample,21,9,1
1,2672,out_of_sample,21,9,2
1,2673,out_of_sample,21,9,3
1,2675,out_of_sample,21,10,0
1,2676,out_of_sample,21,10,1
1,2677,out_of_sample,21,10,2
1,2679,out_of_sample,21,10,4
1,2683,out_of_sample,21,11,3
1,2686,out_of_sample,21,12,1
1,2687,out_of_sample,21,12,2
1,2689,out_of_sample,21,12,4
1,2690,out_of_sample,21,13,0
1,2695,out_of_sample,21,14,0
1,2696,out_of_sample,21,14,1
1,2701,out_of_sample,21,15,1
1,2702,out_of_sample,21,15,2
1,2703,out_of_sample,21,15,3
1,2709,out_of_sample,21,16,4
1,2710,out_of_sample,21,17,0
1,2711,out_of_sample,21,17,1
1,2715,out_of_sample,21,18,0
1,2716,out_of_sample,21,18,1
1,2719,out_of_sample,21,18,4
1,2720,out_of_sample,21,19,0
1,2722,out_of_sample,21,19,2
1,2723,out_of_sample,21,19,3
1,2730,out_of_sample,21,21,0
1,2732,out_of_sample,21,21,2
1,2733,out_of_sample,21,21,3
1,2734,out_of_sample,21,21,4
1,2738,out_of_sample,21,22,3
1,2740,out_of_sample,21,23,0
1,2741,out_of_sample,21,23,1
1,2745,out_of_sample,21,24,0
1,2751,out_of_sample,22,0,1
1,2752,out_of_sample,22,0,2
1,2755,out_of_sample,22,1,0
1,2756,out_of_sample,22,1,1
1,2757,out_of_sample,22,1,2
1,2758,out_of_sample,22,1,3
1,2760,out_of_sample,22,2,0
1,2763,out_of_sample,22,2,3
1,2773,out_of_sample,22,4,3
1,2774,out_of_sample,22,4,4
1,2781,out_of_sample,22,6,1
1,2782,out_of_sample,22,6,2
1,2783,out_of_sample,22,6,3
1,2786,out_of_sample,22,7,1
1,2787,out_of_sample,22,7,2
1,2788,out_of_sample,22,7,3
1,2792,out_of_sample,22,8,2
1,2793,out_of_sample,22,8,3
1,2795,out_of_sample,22,9,0
1,2798,out_of_sample,22,9,3
1,2801,out_of_sample,22,10,1
1,2802,out_of_sample,22,10,2
1,2804,out_of_sample,22,10,4
1,2805,out_of_sample,22,11,0
1,2806,out_of_sample,22,11,1
1,2807,out_of_sample,22,11,2
1,2813,out_of_sample,22,12,3
1,2814,out_of_sample,22,12,4
1,2818,out_of_sample,22,13,3
1,2822,out_of_sample,22,14,2
1,2825,out_of_sample,22,15,0
1,2827,out_of_sample,22,15,2
1,2829,out_of_sample,22,15,4
1,2832,out_of_sample,22,16,2
1,2834,out_of_sample,22,16,4
1,2836,out_of_sample,22,17,1
1,2837,out_of_sample,22,17,2
1,2839,out_of_sample,22,17,4
1,2840,out_of_sample,22,18,0
1,2841,out_of_sample,22,18,1
1,2847,out_of_sample,22,19,2
1,2849,out_of_sample,22,19,4
1,2852,out_of_sample,22,20,2
1,2853,out_of_sample,22,20,3
1,2856,out_of_sample,22,21,1
1,2857,out_of_sample,22,21,2
1,2860,out_of_sample,22,22,0
1,2861,out_of_sample,22,22,1
1,2864,out_of_sample,22,22,4
1,2867,out_of_sample,22,23,2
1,2869,out_of_sample,22,23,4
1,2871,out_of_sample,22,24,1
1,2877,out_of_sample,23,0,2
1,2879,out_of_sample,23,0,4
1,2881,out_of_sample,23,1,1
1,2887,out_of_sample,23,2,2
1,2889,out_of_sample,23,2,4
1,2890,out_of_sample,23,3,0
1,2891,out_of_sample,23,3,1
1,2892,out_of_sample,23,3,2
1,2893,out_of_sample,23,3,3
1,2896,out_of_sample,23,4,1
1,2899,out_of_sample,23,4,4
1,2900,out_of_sample,23,5,0
1,2901,out_of_sample,23,5,1
1,2906,out_of_sample,23,6,1
1,2917,out_of_sample,23,8,2
1,2919,out_of_sample,23,8,4
1,2922,out_of_sample,23,9,2
1,2923,out_of_sample,23,9,3
1,2926,out_of_sample,23,10,1
1,2927,out_of_sample,23,10,2
1,2928,out_of_sample,23,10,3
1,2929,out_of_sample,23,10,4
1,2936,out_of_sample,23,12,1
1,2940,out_of_sample,23,13,0
1,2943,out_of_sample,23,13,3
1,2949,out_of_sample,23,14,4
1,2952,out_of_sample,23,15,2
1,2954,out_of_sample,23,15,4
1,2955,out_of_sample,23,16,0
1,2963,out_of_sample,23,17,3
1,2965,out_of_sample,23,18,0
1,2967,out_of_sample,23,18,2
1,2971,out_of_sample,23,19,1
1,2973,out_of_sample,23,19,3
1,2974,out_of_sample,23,19,4
1,2976,out_of_sample,23,20,1
1,2977,out_of_sample,23,20,2
1,2981,out_of_sample,23,21,1
1,2985,out_of_sample,23,22,0
1,2986,out_of_sample,23,22,1
1,2987,out_of_sample,23,22,2
1,2988,out_of_sample,23,22,3
1,2991,out_of_sample,23,23,1
1,2992,out_of_sample,23,23,2
1,2993,out_of_sample,23,23,3
1,2995,out_of_sample,23,24,0
1,2996,out_of_sample,23,24,1
1,2997,out_of_sample,23,24,2
1,2999,out_of_sample,23,24,4
1,3006,out_of_sample,24,1,1
1,3007,out_of_sample,24,1,2
1,3008,out_of_sample,24,1,3
1,3013,out_of_sample,24,2,3
1,3014,out_of_sample,24,2,4
1,3016,out_of_sample,24,3,1
1,3020,out_of_sample,24,4,0
1,3022,out_of_sample,24,4,2
1,3023,out_of_sample,24,4,3
1,3024,out_of_sample,24,4,4
1,3026,out_of_sample,24,5,1
1,3036,out_of_sample,24,7,1
1,3038,out_of_sample,24,7,3
1,3040,out_of_sample,24,8,0
1,3041,out_of_sample,24,8,1
1,3045,out_of_sample,24,9,0
1,3046,out_of_sample,24,9,1
1,3047,out_of_sample,24,9,2
1,3050,out_of_sample,24,10,0
1,3052,out_of_sample,24,10,2
1,3054,out_of_sample,24,10,4
1,3055,out_of_sample,24,11,0
1,3056,out_of_sample,24,11,1
1,3057,out_of_sample,24,11,2
1,3058,out_of_sample,24,11,3
1,3059,out_of_sample,24,11,4
1,3061,out_of_sample,24,12,1
1,3066,out_of_sample,24,13,1
1,3067,out_of_sample,24,13,2
1,3069,out_of_sample,24,13,4
1,3070,out_of_sample,24,14,0
1,3073,out_of_sample,24,14,3
1,3074,out_of_sample,24,14,4
1,3075,out_of_sample,24,15,0
1,3076,out_of_sample,24,15,1
1,3079,out_of_sample,24,15,4
1,3081,out_of_sample,24,16,1
1,3082,out_of_sample,24,16,2
1,3086,out_of_sample,24,17,1
1,3089,out_of_sample,24,17,4
1,3090,out_of_sample,24,18,0
1,3091,out_of_sample,24,18,1
1,3092,out_of_sample,24,18,2
1,3093,out_of_sample,24,18,3
1,3094,out_of_sample,24,18,4
1,3096,out_of_sample,24,19,1
1,3098,out_of_sample,24,19,3
1,3104,out_of_sample,24,20,4
1,3106,out_of_sample,24,21,1
1,3107,out_of_sample,24,21,2
1,3110,out_of_sample,24,22,0
1,3113,out_of_sample,24,22,3
1,3115,out_of_sample,24,23,0
1,3116,out_of_sample,24,23,1
1,3118,out_of_sample,24,23,3
1,3119,out_of_sample,24,23,4
1,3123,out_of_sample,24,24,3
1,3124,out_of_sample,24,24,4
